"conversation_id","datestamp","datetime","hashtags","likes_count","mentions","replies_count","retweet","retweet_date","retweets_count","timestamp","timezone","tweet","username","valence","arousal"
"1264102257060188165","2020-05-23","1590220924000","['#glenntamplinofsuffolk']","2","['tsclark5', 'cornardutdfc']","0","False","","0","09:02:04","GMT Daylight Time","Every Tom, dick and Harry claiming bounce back loans, furlough and job retention schemes yet you bots still throwing it around like it’s going out of fashion. #glenntamplinofsuffolk","ry_lines","0.4727142857142857","0.4717142857142858"
"1264104180232466432","2020-05-23","1590220897000","[]","0","['martinslewis', 'santanderuk', 'dominicraab']","0","False","","0","09:01:37","GMT Daylight Time","@MartinSLewis @santanderuk @DominicRaab if you are self employed have all relevant tax information then why are we as small businesses who use personal bank accounts being denied funds under bounce back loans as we do not use a business bank account.","rwlandscapes1","0.5600555555555556","0.41561111111111104"
"1264089662894858240","2020-05-23","1590220804000","[]","5","['anneboden', 'bounce_backloan']","2","False","","0","09:00:04","GMT Daylight Time","Steve, if u worry is because u were declined a loan by Starling, please don't give up. In the next couple of weeks, Funding Circle as well as other non-bank lenders will be providing bounce back loans. u will be able to apply to as many needed (1 at a time) til u get ur money","bous_os","0.6381764705882353","0.44905882352941173"
"1264102481035956227","2020-05-23","1590220492000","[]","0","['natwestbusiness']","1","False","","0","08:54:52","GMT Daylight Time","@NatWestBusiness I’m absolutely disgusted with the treatment received during my Bounce Back Loan application.
I was declined and following a review I received the same reply 2 weeks later.
I’ve held a personal loan and never defaulted, I even paid it back early three weeks ago!","chadders01mark","0.5873636363636364","0.40645454545454546"
"1264097661830873088","2020-05-23","1590219544000","[]","0","['priyankac19']","0","False","","0","08:39:04","GMT Daylight Time","It shows their dearth of understanding of the issue !

Suggestion: 10 days settle migrant-Even God cant!
Then the super piece of advice, waive interest for agri loan 3 months - What a foresight thought that 3 months India's economy bounce back!
Intellectual Idiots !","inmalky","0.5912307692307692","0.5123076923076925"
"1264088770229534726","2020-05-23","1590219381000","[]","3","['santanderukhelp', 'santanderuk', 'martinslewis', 'rishisunak']","0","False","","0","08:36:21","GMT Daylight Time","1/2 @santanderukhelp @santanderuk @MartinSLewis @RishiSunak Poor service from Santander refusing lots of Bounce Back Loans including mine,email yesterday not eligible as don’t use current account as main account, have savings acct but couldn’t use that for the BBL,was told open","londoncabbie4","0.5880714285714286","0.41028571428571425"
"1263796017176207362","2020-05-23","1590219332000","[]","0","['lloydsbank', 'martinslewis']","0","False","","0","08:35:32","GMT Daylight Time","The a count has been closed. The biggest issue is using the business account details I was given when the account was open I applied for a bounce back loan with Lloyds that is still on going even thou they have closed my business account @MartinSLewis","rockyle22895712","0.5317142857142857","0.4466428571428572"
"1264097535347625984","2020-05-23","1590219312000","[]","4","['bounce_backloan', 'hsbc']","4","False","","0","08:35:12","GMT Daylight Time","@Bounce_BackLoan I applied to @HSBC by phone for a “feeder” account for a bounce back loan 2 weeks ago, to-date I’ve  heard nothing!","stelzie15","0.525","0.4314"
"1257416799253073925","2020-05-23","1590219037000","[]","1","['natwestbusiness']","1","False","","0","08:30:37","GMT Daylight Time","I’ve been declined a Bounce Back Loan twice in 2 weeks.
I’m appalled at the way I’ve been treated.
I had a personal loan with you and never defaulted, and ever paid it off early a few weeks ago.
The way you’re treating your customers during these worrying times is diabolical!!","chadders01mark","0.45325","0.44187499999999996"
"1264094316336680960","2020-05-23","1590218545000","[]","0","['tidebusiness']","0","False","","0","08:22:25","GMT Daylight Time","@TideBusiness good morning can you advise what is going on with bounce back loans been waiting over a week for a application form crazy","dan02925502","0.5383636363636363","0.4092727272727272"
"1262443389422878721","2020-05-23","1590217853000","[]","0","['crebes']","0","False","","0","08:10:53","GMT Daylight Time","Hey Peter, so sorry to hear you've been waiting a while to speak to us :( I can see you mentioned you've requested a call back, is this regarding issues you've faced when trying to apply for the Bounce Back loan? Rachel","barclaysukhelp","0.584125","0.397375"
"1263777830900576258","2020-05-23","1590217522000","[]","0","['sim_cam', 'metro_bank']","1","False","","0","08:05:22","GMT Daylight Time","Are Starling offering bounce back loans?","milkwood3551","0.5003333333333333","0.48266666666666663"
"1261299718778507264","2020-05-23","1590216781000","[]","0","['natwestbusiness']","0","False","","0","07:53:01","GMT Daylight Time","Turned down second time for bounce back loan so moving banks including business ,current and savings accounts !","claire6869","0.5365454545454545","0.42590909090909096"
"1264073623037521920","2020-05-23","1590213611000","['#bbls']","0","['martinslewis', 'moneysavingexp', 'santanderuk']","0","False","","0","07:00:11","GMT Daylight Time","@MartinSLewis @MoneySavingExp as a sole trader I don’t have a specific business account. Do you know which providers are giving Bounce Back Loans #BBLS for this? I’ve already been rejected by @santanderuk despite having 2 accounts with them and providing extra info required.","tcsarahbolton","0.6305","0.42641666666666667"
"1264070910333652992","2020-05-23","1590212964000","['#bouncebackloans', '#cbil']","1","['rishisunak']","0","False","","0","06:49:24","GMT Daylight Time","@RishiSunak read this & weep. You introduced #bouncebackloans after banks made such a dog’s breakfast of #CBIL
BBLs were meant to be simple & fast. 24 hrs from application you said yet for so many businesses they have proved anything but.
Why’d you trust banks to deliver this? https://twitter.com/Bounce_BackLoan/status/1264066982070059008 …","it_can_b_better","0.7277499999999999","0.34175000000000005"
"1264005903218610176","2020-05-23","1590197466000","['#bouncebackloan', '#bouncebackloans', '#covid19', '#forgottenltd', '#nhs']","0","['thetelevisor']","0","False","","0","02:31:06","GMT Daylight Time","@TheTelevisor Bounce Back Loans Application Form Now Open #BounceBackLoan #BounceBackLoans #Covid19 #ForgottenLtd #NHS https://twitter.com/thetelevisor/status/1257171312751136768 …","khumbunangpala","0.0","0.0"
"1261326029202784256","2020-05-23","1590196653000","[]","1","['tidebusiness', 'britishbbank', 'bounce_backloan', 'tidebankfailed', 'oliverprill']","4","False","","0","02:17:33","GMT Daylight Time","Tide's customer information strategy in regards to the Bounce Back Loan scheme has been very disappointing and unclear. It's taken a lot time and effort from all of Tide's customer to band together in order to extract basic information on how the scheme will be delivered...","wes_c_","0.6213333333333333","0.39538888888888896"
"1263751771865919489","2020-05-23","1590196139000","[]","3","['britishbbank', 'rishisunak']","1","False","","0","02:08:59","GMT Daylight Time","@RishiSunak I am writing you this message on behalf of all the people left behind in this current crisis, You have announced so much to help but yet missed the basic fundamental issues. I am talking mainly about the bounce back loan system, superb in principle but have you 1/3","mgserverscom","0.6373333333333334","0.4134000000000001"
"1263828866461810695","2020-05-23","1590196130000","[]","0","['bouncebackloan_', 'jonnyed04288867', '__villematic92', 'bounce_backloan']","1","False","","0","02:08:50","GMT Daylight Time","Well they say they don’t do affordability and credit checks on the bounce back loan it’s entirely self cert?","kurtgiddings","0.5690000000000001","0.46328571428571425"
"1264000271795007499","2020-05-23","1590196123000","[]","0","['natwest_help']","1","False","","0","02:08:43","GMT Daylight Time","@NatWest_Help if our business has recently gone from sole trader (personal account) to limited company (business bank) are we eligible for the bounce back loan? 

Also our new card and pin hasn't arrived yet which is a little worrying as we start trading as ltd on 1st June. Thanx","henryslaptops","0.519","0.42224999999999996"
"1263840173361713154","2020-05-23","1590194904000","[]","1","['martinslewis']","0","False","","0","01:48:24","GMT Daylight Time","Self-employed and having to jump through hoops to access any support. Can’t work and won’t get a penny from the support grant. The bounce back loan is an absolute nightmare also.","red_manc68","0.5563636363636364","0.5533636363636364"
"1263988591136575489","2020-05-23","1590193338000","[]","0","['sallyann1066', 'hsbcukbusiness', 'rishisunak', 'ukparliament', 'bounce_backloan']","0","False","","0","01:22:18","GMT Daylight Time","@SallyAnn1066 please raise with government the failing of @HSBCUKBusiness to provide the Bounce Back Loans requested by @RishiSunak @UKParliament  businesses like ours in Beckley are suffering financial distress and need the urgent support @Bounce_BackLoan","heatwize","0.4906363636363636","0.5998181818181819"
"1263785918093238278","2020-05-23","1590189103000","[]","1","['greeklish1', 'astrangerj', 'londonevcompany']","4","False","","0","00:11:43","GMT Daylight Time","T&c’s of a bounce back loan with Santander don’t allow you to buy an asset. Also you can’t use credit to pay credit. So you can’t buy a cab and you can’t use a bounce back loan to get a cab on how","hans0mcab","0.5405625","0.520375"
"1263967297997283339","2020-05-22","1590188261000","[]","0","['lloydsbank']","1","False","","0","23:57:41","GMT Daylight Time","@LloydsBank good evening. Are bounce back loan approvals being paid on Saturday being a bank holiday weekend or is the next payout Tuesday?","paulwil25161000","0.662875","0.477125"
"1263911508930691073","2020-05-22","1590187960000","[]","0","['retailgail', 'bounce_backloan']","0","False","","0","23:52:40","GMT Daylight Time","Yeah I'm getting ready reports from the emails I sent throughout the week . Last one at 9.52pm. 
But still no echo. 
So the loan department didn't get back to the executive complaint handler. 

Hoping the echo lands this weekend. 
Worrying its rejected or something","kharndrake1","0.5313333333333333","0.40700000000000003"
"1263964201967550465","2020-05-22","1590187523000","[]","0","['barclaysukhelp']","3","False","","0","23:45:23","GMT Daylight Time","@BarclaysUKHelp  been trying to organise a bounce back loan got : weeks f St pent 3days on hold on the phone can someone help as this is making a bad situation worst","sebpt140","0.5036666666666667","0.4381111111111111"
"1263951611761700864","2020-05-22","1590184521000","[]","2","['tidebusiness']","0","False","","0","22:55:21","GMT Daylight Time","@TideBusiness How many bounce back loans have you actually issued? Businesses are struggling, other lenders are overwhelmed and you can help, step in, increase your capacity, win new business and create loyalty. TOGETHER WE ARE STRONG!","adamhirson","0.642","0.49700000000000005"
"1261299718778507264","2020-05-22","1590183725000","[]","0","['natwestbusiness']","2","False","","0","22:42:05","GMT Daylight Time","Hi I applied bounce back loan on 6th May and got replied on 8th May saying that application has been cancelled, don’t know what’s going on , tried calling so many times but no reply , please advise what to do , not happy at all, thank you","mubashe95846981","0.6718333333333334","0.455"
"1263821863672786945","2020-05-22","1590183540000","[]","0","['manston_f']","0","False","","0","22:39:00","GMT Daylight Time","Hi, I'm Colin M. More information about the Bounce Back Loan can be found here:  http://spr.ly/6018G8j7w ","lloydsbank","0.7325","0.354"
"1263933521124614145","2020-05-22","1590181410000","[]","0","['theworldisfla11', 'cryptconspiracy']","3","False","","0","22:03:30","GMT Daylight Time","not yet - they have saved the debt based monetary system from implosion for a while longer - bounce back loans, furlough payments et al - they did it in 2008 via government borrowing and also student debt","ifadoncaster","0.47090909090909094","0.49227272727272725"
"1263887464822947842","2020-05-22","1590180491000","[]","2","['sam_lashmar']","1","False","","0","21:48:11","GMT Daylight Time","Hundred per cent. And I’m interested to see where we stand after a lot of these ‘businesses’ default on their bounce back loans 🥺","manliketan","0.5411428571428571","0.38085714285714284"
"1263912219701633028","2020-05-22","1590180352000","[]","4","['bounce_backloan']","2","False","","0","21:45:52","GMT Daylight Time","My two cents, what I thinks going on at Tide, Their selecting accounts they've already supplied credit to in the past and hoping they can offset the risk somehow onto the government backed bounce back loan, read the tweet below, sounds crooked to me, you heard it here first  pic.twitter.com/8oWMpWvPYR","bozomedia","0.5326666666666667","0.46220000000000006"
"1263854100489416708","2020-05-22","1590180008000","[]","0","['whudean', 'santanderukhelp']","1","False","","0","21:40:08","GMT Daylight Time","Bounce Back Loan 👍🏼","michaelblackcab","0.0","0.0"
"1263918862355042309","2020-05-22","1590179458000","[]","2","['bounce_backloan', 'bous_os', 'thompsonandson2', 'santanderukhelp']","1","False","","0","21:30:58","GMT Daylight Time","Santander current account and sort code for the account which you use to manage your business
If you’re applying for a Bounce Back Loan but only have a personal current account which you use for your business, you’ll need to provide us a copy of your full 2018/19 self-assessmen","jmabuild","0.5904375000000001","0.368375"
"1263379123013136384","2020-05-22","1590179033000","[]","1","['justleeuk', 'davidgatehouse1', 'rishisunak', 'rupaganatra']","1","False","","0","21:23:53","GMT Daylight Time","Small Ltd company director here, on 80% of my PAYE and Bounce Back Loan. I have paid myself enough to get by for many years, 80% of my PAYE allows me to stay afloat in this crisis.","farmerwife2811","0.7161666666666666","0.4483333333333333"
"1263926859873562625","2020-05-22","1590178620000","['#bouncebackloans']","0","['starlingbank', 'anneboden', 'starlingforbiz', 'bounce_backloan']","0","False","","0","21:17:00","GMT Daylight Time","@StarlingBank @AnneBoden @StarlingForBiz Uumm…. Your FAQ’s ‘might’ be incorrect…. #bouncebackloans @Bounce_BackLoan pic.twitter.com/DNPYKMTio1","xeonwales","0.67","0.24"
"1263911508930691073","2020-05-22","1590178053000","['#bouncebackloans']","0","['wongle14', 'bounce_backloan', 'barclays']","1","False","","0","21:07:33","GMT Daylight Time","Thank you. He's about to acquainted with the omnishambles that is @Barclays #BounceBackLoans","it_can_b_better","0.9059999999999999","0.358"
"1263914303310172169","2020-05-22","1590177497000","[]","4","['bounce_backloan', 'rishisunak', 'britishbbank']","1","False","","0","20:58:17","GMT Daylight Time","@RishiSunak @BritishBBank the lenders are not interested in offering the Bounce Back Loan, how many more examples do you need before you do something? Good luck with the economy on the other side, good luck with getting tax payments in from businesses you've abandoned. 👍","kevin_dunstan","0.6589999999999999","0.46854545454545454"
"1263919806123839490","2020-05-22","1590176938000","[]","0","['santanderukhelp']","1","False","","0","20:48:58","GMT Daylight Time","@santanderukhelp just received an email that you can't offer a bounce back loan because the account I applied from was opened after 1 March 2020, which does not meet the requirements set by the scheme. I read the scheme and the date 1 March 2020 tells that the business is engaged","marcin_kp","0.6186428571428573","0.44028571428571434"
"1258021230634033152","2020-05-22","1590175620000","['#bouncebackloans']","4","['michelles070', 'sharonlou1234', 'umaranwar20', 'neilhwilliams', 'melogbonna', 'hightonk', 'glamorglitzbaby', 'robs47873447', 'krissyannjones', 'benikovvacs', 'chrislfc85', 'lizajp', 'tidebankfailed', 'nigelha09460946', 'nutbutternutte3', 'bounce_backloan', 'mackieheating', 'jameshurley', 'thelucybshow', 'heavenlyshine16', 'twobitvisionary', 'hudsonlighting', 'cleevelyfloors', 'alclance', 'petconnectuk', 'trainingmgrs', 'elsamys', 'natwestbusiness', 'rishisunak', '1stopbarbersho1', 'borisjohnson', 'graphicheart27', 'britishbbank', 'martinslewis', 'starlingbank', 'tidebusiness', 'anneboden', 'conormcginn', 'marierimmer', 'itvmlshow', 'financialombuds']","0","False","","0","20:27:00","GMT Daylight Time","@NatWestBusiness @RishiSunak @jameshurley @MartinSLewis @Bounce_BackLoan  Even when it's been escalated to Alison Rose's office, it seems Natwest couldn't give two hoots about small businesses! #bouncebackloans  pic.twitter.com/TJdtErdHZN","beardpolitical","0.604","0.25033333333333335"
"1259820775596527617","2020-05-22","1590175336000","[]","0","['barclaysukhelp']","1","False","","0","20:22:16","GMT Daylight Time","I need to apply for a bounce back loan and continually listening to crap music then getting cut off!","di_dental","0.5043333333333333","0.49955555555555553"
"1263910296269271040","2020-05-22","1590174671000","['#bouncebackloans']","0","['barclays', 'barclaysukhelp', 'barclaysuk', 'martinslewis']","1","False","","0","20:11:11","GMT Daylight Time","@Barclays @BarclaysUKHelp @BarclaysUK @MartinSLewis I must say how awful Barclays Bank are !! Waiting over 2 weeks for a call back for #bouncebackloans  banked with them for 20 years !!! Thanks for the help NOT","matt34369278","0.48542857142857143","0.4655714285714286"
"1263905355270144003","2020-05-22","1590173493000","[]","0","['rishisunak']","0","False","","0","19:51:33","GMT Daylight Time","@RishiSunak Thank you Rishi. We received our Bounce Back Loan this afternoon. We’d successfully traded for 18 years when our customer base suddenly evaporated. We can now survive and plan to thrive.","mapliverpool","0.6555","0.46599999999999997"
"1263902335765544961","2020-05-22","1590173384000","['#business']","6","['britishbbank', 'barclays', 'aloksharma_rdg']","1","False","","1","19:49:44","GMT Daylight Time","Urgent Appeal: @BritishBBank, I am aware that you have @Barclays on your books for providing bounce back loans. Are you aware of the treatment to customers, and lack of support, which is leading to #business and unemployment on the brink of collapse. Pls help! @AlokSharma_RDG","kbodill","0.5526666666666668","0.41516666666666674"
"1263901625086808076","2020-05-22","1590173304000","[]","0","['metrobank_help']","2","False","","0","19:48:24","GMT Daylight Time","Bounce back loans?","glenandgrant","0.43799999999999994","0.353"
"1263870033467498496","2020-05-22","1590173048000","[]","4","['bigjlenny', 'scarlet07800748', 'vgerrard', 'bounce_backloan', 'barclays']","1","False","","0","19:44:08","GMT Daylight Time","Your phone call will be pointless. We had ours today and lady said if you can’t qualify for a business account then no bounce back loan. We’ve gone down the Lloyds route they seem to be less hassle overall. @Barclays can go fuck themselves chasing new business over saving people!","samturn57422946","0.5590416666666668","0.43154166666666655"
"1263148886677487617","2020-05-22","1590172724000","[]","0","['wayfairfleetltd', 'britishbbank', 'tidebankfailed']","1","False","","0","19:38:44","GMT Daylight Time","If you have a Tide Credit Line and want to switch the money you owe Credit Line to a Bounce Back Loan this is not yet possible but we’re working on it. The team should be in touch next week with more information regarding this.","tidebusiness","0.6665833333333334","0.44049999999999995"
"1263898418784731136","2020-05-22","1590171839000","[]","0","['metro_bank']","0","False","","0","19:23:59","GMT Daylight Time","@Metro_Bank  Why does the government appear not to trust Metro Bank with the ability to do Bounce Back loans?","scramell123","0.719","0.5282000000000001"
"1263895573305974785","2020-05-22","1590171161000","[]","1","['martinslewis', 'tidebusiness']","2","False","","1","19:12:41","GMT Daylight Time","@MartinSLewis can you possibly HELP us @TideBusiness customers as we have been told that they are now accredited to produce bounce back loans.....
There has been customers that have heard nothing from them about the bounce back loans and they are still taking on new customers???","tommy85030500","0.613090909090909","0.47418181818181826"
"1258401389740507136","2020-05-22","1590170317000","['#barclays', '#bouncebackloans', '#barclays']","0","['barclaysukhelp']","1","False","","0","18:58:37","GMT Daylight Time","Simply getting a call from #Barclays to resolve access to the #BounceBackLoans online application would be a start for many of your buisness account holders. #Barclays need to do better.","kevbez21","0.6222000000000001","0.4567"
"1263873679085142019","2020-05-22","1590169486000","[]","0","['johnmor68221818']","1","False","","0","18:44:46","GMT Daylight Time","If u receive a bounce back loan and then transfer £9K to buy bonds,it is going to alert the bank.Bearer bonds are the instrument of choice for money launderers(I am not saying u are one).I used to work in banking.They will likely withdraw the BBL and place ur account under review","bous_os","0.5991052631578947","0.4868947368421053"
"1263886091972739072","2020-05-22","1590168900000","[]","1","['bounce_backloan']","1","False","","0","18:35:00","GMT Daylight Time","@Bounce_BackLoan just had an email from a Geoff Newman with a business proposal that will be of benefit to both of us

At this point and given how things are going on the bounce back loan front it’s getting tempting 😂  pic.twitter.com/9lCwfIgkeR","davejthorp","0.6318461538461538","0.42576923076923084"
"1263873679085142019","2020-05-22","1590168422000","[]","0","['bous_os', 'natwestbusiness']","0","False","","0","18:27:02","GMT Daylight Time","update they have now closed my business account that i have with them and recieved the bounce back loan into - they just show the loan amount i borrowed to them i hadnt even spent much on the acocunt but now looks like i dont have a business current account anymore","johnmor68221818","0.5799444444444444","0.43322222222222234"
"1263880092905803777","2020-05-22","1590167773000","[]","1","['banditcab', 'stephenhdg']","0","False","","0","18:16:13","GMT Daylight Time","Well that’s a miracle i can tell you follow bounce back loans experience and put it on there and look at tweets and replies some shocking stuff going on really you must have royalty in you 😂😂","scoobydotaxi","0.6195000000000002","0.48707142857142843"
"1263715509993865218","2020-05-22","1590167158000","[]","1","['sallyunicorn87', 'bernivale_', 'bounce_backloan']","0","False","","0","18:05:58","GMT Daylight Time","Go to their corona help section on website then to FAQ, at the bottom is link for bounce back loan","sadeelishaa","0.535","0.4134444444444445"
"1263813674663317504","2020-05-22","1590166756000","[]","0","['sauce155']","0","False","","0","17:59:16","GMT Daylight Time","Can you get the bounce back loan ?","banditcab","0.52625","0.515"
"1263876543387967493","2020-05-22","1590166624000","[]","8","['bounce_backloan', 'mimsdavies', 'barclaysuk', 'barclaysukhelp']","3","False","","1","17:57:04","GMT Daylight Time","@Bounce_BackLoan @mimsdavies @BarclaysUK @BarclaysUKHelp Mrs Davies MP
Help Needed! Barclays denied me a Bounce back loan as they said I have fraud against me... this is 17 days on from original contact. No fraud at all and proof sent, shouldn’t Barclays be helping not hindering?","govergareth","0.44777777777777783","0.49233333333333335"
"1263869602225848327","2020-05-22","1590166370000","[]","0","['scoobydotaxi', 'bounce_backloan', 'wyattandjones', 'barclays']","0","False","","0","17:52:50","GMT Daylight Time","I'm a Personal account holder with Clydesdale, waited 17 days so went to local branch for help today. They managed to get hold of someone who told them they are prioritising business accounts and only 1 person is manning the BBL email address. Laughable, but it does explain a lot","back_loan","0.6193846153846153","0.36469230769230765"
"1263874197488615435","2020-05-22","1590166064000","[]","1","['rishisunak']","0","False","","0","17:47:44","GMT Daylight Time","@RishiSunak we have been refused a bounce back loan from Starling Bank who cannot confirm why. Hairdressing business trading since 2015. All criteria met and only asked for less than 25% of turnover. Can they even refuse as I thought was government backed? We won’t survive...","r1chparry","0.5051666666666667","0.4620833333333334"
"1263872410648002561","2020-05-22","1590165638000","[]","2","['bounce_backloan']","0","False","","0","17:40:38","GMT Daylight Time","@Bounce_BackLoan I got accepted for a bounce back loan with Natwest but I underestimated my turn over by quite a bit, will I need to pay the full amount back and reapply again?","chelhayes","0.522","0.4464"
"1263702343775854593","2020-05-22","1590165323000","[]","0","['bounce_backloan']","1","False","","0","17:35:23","GMT Daylight Time","Got an email from Santander saying my bounce back loan is now open??   Anybody know what this means, because money has still not dropped... confused","raf16757232","0.556","0.47357142857142864"
"1263361976618663936","2020-05-22","1590164846000","[]","0","['philjbrady']","1","False","","0","17:27:26","GMT Daylight Time","Thank you for getting in contact.
As one of the few banks offering Bounce Back Loans to businesses that aren’t our customers, we’ve been inundated with requests to open accounts. (1/2)","hsbcukbusiness","0.6166666666666667","0.41133333333333333"
"1263868838992654338","2020-05-22","1590164787000","[]","0","['hsbcukbusiness']","1","False","","0","17:26:27","GMT Daylight Time","@HSBCUKBusiness I applied for the bounce back loan on the 4th May and then on the 10th May I received an email  outlining that I would receive a digital facility offer letter via EchoSign. However, I have not yet received this EchoSign document. Can you help?","richard80231968","0.6226923076923078","0.4413076923076923"
"1263866114527973382","2020-05-22","1590164703000","[]","4","['illleavemymark', 'michaelblackcab', 'bounce_backloan']","1","False","","1","17:25:03","GMT Daylight Time","Follow bounce back loans experience you will be shocked at what is going on look at the tweets and replies 👍👍","scoobydotaxi","0.5741428571428572","0.4934285714285714"
"1263867908847022081","2020-05-22","1590164565000","[]","1","['edwardleighmp', 'barclaysuk']","1","False","","0","17:22:45","GMT Daylight Time","@EdwardLeighMP Could I ask if the government are looking into the delays with the bounce back loans from @BarclaysUK? Many business owners are in despair and desperate need for this financial lifeline. Thank you","janiceforrester","0.42600000000000005","0.5816666666666667"
"1263852770806857728","2020-05-22","1590163522000","[]","0","['markusmack']","1","False","","0","17:05:22","GMT Daylight Time","Hi Mark, are you referring to the new Bounce Back Loans launched by the government recently? Amandine","hmrccustomers","0.672","0.51"
"1263751601564651520","2020-05-22","1590163448000","[]","1","['bounce_backloan']","0","False","","0","17:04:08","GMT Daylight Time","Bloody hope so. I have an executive complaint handler that the ceo put on my case. And have heard nothing all day.

Did get a email tbf stating she was waiting for the loan team to get back to her. 
But still no echo for the 7th","kharndrake1","0.5956666666666667","0.43766666666666665"
"1263854840574365701","2020-05-22","1590163378000","[]","5","['beatarelax', 'barclays']","1","False","","1","17:02:58","GMT Daylight Time","The last contact a had from a business manager was 13th May when all issues were resolved and had to wait for text to tell me was ok to apply for the bounce back loan, over a week later I am still waiting and have had no update","nevans333","0.555357142857143","0.3838571428571429"
"1263861922354659335","2020-05-22","1590163138000","[]","1","['barclays']","2","False","","0","16:58:58","GMT Daylight Time","@Barclays have been trying to get a Bounce Back loan since they came out and we have been on hold for over 10 hours total, no call backs when promised and no response to our complaint. Trading for over 30 years and a customer with you for 30 years, we feel you have let us down.","gjavezy22","0.6386666666666666","0.44941666666666674"
"1263796017176207362","2020-05-22","1590162836000","[]","0","['lloydsbank']","2","False","","0","16:53:56","GMT Daylight Time","No I tried to transfer money to the Lloyds business account from Halifax and it wouldn't allow it, now my lloyds business account is closed and I have made a bounce back loan application with Lloyds using the business account info sort 309191 account 47275160","rockyle22895712","0.6034999999999999","0.4336111111111111"
"1263857728189063169","2020-05-22","1590162679000","[]","0","['harrison1300368']","2","False","","0","16:51:19","GMT Daylight Time","Hi there, thanks for your tweet. Sorry about this. Can you tell us exactly what the error says? Are you looking to apply for the bounce back loan? ^James","lloydsbankbiz","0.49799999999999994","0.44799999999999995"
"1263858309825622016","2020-05-22","1590162375000","['#ppploans', '#bouncebackloans']","0","[]","1","False","","0","16:46:15","GMT Daylight Time","Because - 
1. The employee performance incentive structure of banks are based on total value (amount) of loans disbursed and not total volume (numbers) of loans. So a bank manager has no incentive to be sympathetic to the MSME entrepreneur (2/5)
#PPPloans #BounceBackLoans","prasun1976","0.7160714285714286","0.4550714285714285"
"1263854840574365701","2020-05-22","1590162067000","[]","1","['beatarelax', 'barclays']","3","False","","0","16:41:07","GMT Daylight Time","I was on hold for 2 hours 8 mins and then cut off, crazy, have not had an update in a week and still can’t apply for a bounce back loan","nevans333","0.5422222222222222","0.41355555555555557"
"1263148886677487617","2020-05-22","1590161862000","[]","0","['annabelbaafi', 'botl_nick', 'bounce_backloan', 'wayfairfleetltd', 'tidebankfailed', 'oliverprill']","6","False","","0","16:37:42","GMT Daylight Time","Hi there, we’re taking a phased approach to offering Bounce Back Loans and have initially rolled out our first batch of BBL to ltd companies. We’ll further prioritise access to BBL based on the length of time since your business was incorporated and how long you’ve been with us.","tidebusiness","0.6268","0.409"
"1263831732408762368","2020-05-22","1590161244000","[]","1","['closetrevolut1', 'bounce_backloan']","1","False","","0","16:27:24","GMT Daylight Time","Go to FAQ on the bounce back loan page there is a link there","wayfairfleetltd","0.49380000000000007","0.3908"
"1263852770806857728","2020-05-22","1590160956000","[]","0","['hmrccustomers']","1","False","","0","16:22:36","GMT Daylight Time","@HMRCcustomers hi guys. I am trying to record my bounce back loan into my bookkeeping software but some people are saying that the 2.5% is not a tax deductable expense. Can you please clarify? Thanks.","markusmack","0.48275","0.40775000000000006"
"1263840173361713154","2020-05-22","1590160775000","[]","5","['martinslewis']","0","False","","0","16:19:35","GMT Daylight Time","Why do I get the feeling this is all to do with pushing us towards having to take out bounce-back loans. Which of course we have to repay and they eventually make money on from the interest payments.","guybenjonessm","0.694909090909091","0.5378181818181816"
"1263823518648733696","2020-05-22","1590160225000","[]","0","['starlingbank']","0","False","","0","16:10:25","GMT Daylight Time","Thanks. Still no reply as yet. It’s not about a bounce back loan - can someone take a look, before we head into the bank holiday, please?","sarahdunwell","0.5886250000000001","0.4315"
"1263088309838008323","2020-05-22","1590159950000","['#soletrader']","0","['martinslewis', 'moneysavingexp']","0","False","","0","16:05:50","GMT Daylight Time","Took payment hol from personal bank loan when it was offered (for period of covid 19). Now cant open a loan servicing account for bounce back loan for the business. Completely and uttering lost how this makes any sense. Any advice would be gratefully appreciated. #soletrader","sophieprowse448","0.5374374999999999","0.43"
"1239900631759978496","2020-05-22","1590159681000","[]","0","['natwest_help', 'natwestbusiness']","1","False","","0","16:01:21","GMT Daylight Time","@NatWestBusiness  I used the payment holiday for a personal loan. This now means I cant open a feeder account for the business bounce back loan. I had to do this white waiting for government schemes. However this has been counterproductive! Now I cant access support for BBL!!","sophieprowse448","0.5965882352941176","0.4259411764705883"
"1261299718778507264","2020-05-22","1590159637000","[]","0","['natwestbusiness']","0","False","","0","16:00:37","GMT Daylight Time","So Friday 15th May you sent me acceptance email for bounce back loan and said you needed to do further checks ? When can I expect money as my business is running out of funds ?","claire6869","0.6360769230769231","0.4557692307692307"
"1263846402049953792","2020-05-22","1590159438000","[]","3","['rishisunak', '10downingstreet', 'barclaysukhelp', 'barclays']","1","False","","0","15:57:18","GMT Daylight Time","@RishiSunak @10DowningStreet @BarclaysUKHelp @Barclays still unable even to apply for a bounce back loan. Am I right that taxpayers money bailed them out in 2008?","chrisfeg","0.5235000000000001","0.4543333333333333"
